Angs,Dists,X,Y,A,B1,B2i,B2ii,B3i,B3ii,B4i,B4ii,Training_TRUE
5.36785859398032,0.05,0.0304765801116848,-0.0396380885600713,-0.0396380885600713,0.0304765801116851,0.0350573343358782,0.0365842524106093,3.68470200541888,2.10195596734687,-4.93098628818365,-3.40808105386874,2.22626594039053
5.36785859398032,0.1,0.0609531602233696,-0.0792761771201427,-0.0792761771201427,0.0609531602233693,0.0701146686717564,0.0731685048212185,3.67306871602702,2.13288745427663,-4.92883655746275,-3.43245332769407,2.22626594039053
5.36785859398032,0.15,0.0914297403350544,-0.118914265680214,-0.118914265680214,0.0914297403350544,0.105172003007635,0.109752757231828,3.66075230573747,2.16350153149635,-4.92662030172287,-3.4565767451143,2.22626594039053
5.36785859398032,0.2,0.121906320446739,-0.158552354240285,-0.158552354240285,0.121906320446739,0.140229337343512,0.146337009642436,3.64775277455022,2.19379819900603,-4.92433546229771,-3.48045258315122,2.22626594039053
5.36785859398032,0.25,0.152382900558424,-0.198190442800357,-0.198190442800357,0.152382900558424,0.17528667167939,0.182921262053046,3.63407012246528,2.22377745680567,-4.92197991681403,-3.5040821188266,2.22626594039053
5.36785859398032,0.3,0.182859480670109,-0.237828531360428,-0.237828531360428,0.182859480670109,0.210344006015268,0.219505514463655,3.61970434948265,2.25343930489527,-4.91955147722017,-3.52746662916223,2.22626594039053
5.36785859398032,0.35,0.213336060781794,-0.277466619920499,-0.277466619920499,0.213336060781794,0.245401340351147,0.256089766874264,3.60465545560232,2.28278374327483,-4.91704788775357,-3.55060739117989,2.22626594039053
5.36785859398032,0.4,0.243812640893478,-0.317104708480571,-0.317104708480571,0.243812640893479,0.280458674687025,0.292674019284873,3.5889234408243,2.31181077194436,-4.91446682284543,-3.57350568190135,2.22626594039053
5.36785859398032,0.45,0.274289221005163,-0.356742797040642,-0.356742797040642,0.274289221005163,0.315516009022903,0.329258271695483,3.57250830514859,2.34052039090384,-4.91180588496046,-3.59616277834839,2.22626594039053
5.36785859398032,0.5,0.304765801116848,-0.396380885600713,-0.396380885600713,0.304765801116848,0.35057334335878,0.365842524106091,3.55541004857518,2.36891260015328,-4.9090626023699,-3.61857995754281,2.22626594039053
5.36785859398032,0.55,0.335242381228533,-0.436018974160785,-0.436018974160785,0.335242381228533,0.385630677694659,0.402426776516701,3.53762867110407,2.39698739969268,-4.90623442685546,-3.64075849650636,2.22626594039053
5.36785859398032,0.6,0.365718961340218,-0.475657062720856,-0.475657062720856,0.365718961340217,0.420688012030537,0.43901102892731,3.51916417273528,2.42474478952205,-4.90331873134237,-3.66269967226085,2.22626594039053
5.36785859398032,0.65,0.396195541451903,-0.515295151280927,-0.515295151280927,0.396195541451902,0.455745346366415,0.475595281337919,3.50001655346879,2.45218476964137,-4.90031280745904,-3.68440476182803,2.22626594039053
5.36785859398032,0.7,0.426672121563587,-0.554933239840999,-0.554933239840999,0.426672121563588,0.490802680702293,0.512179533748528,3.4801858133046,2.47930734005066,-4.89721386302134,-3.7058750422297,2.22626594039053
5.36785859398032,0.75,0.457148701675272,-0.59457132840107,-0.59457132840107,0.457148701675273,0.525860015038171,0.548763786159138,3.45967195224272,2.5061125007499,-4.89401901943889,-3.72711179048764,2.22626594039053
5.36785859398032,0.8,0.487625281786957,-0.634209416961141,-0.634209416961141,0.487625281786957,0.56091734937405,0.585348038569747,3.43847497028315,2.53260025173911,-4.8907253090412,-3.74811628362362,2.22626594039053
5.36785859398032,0.85,0.518101861898642,-0.673847505521213,-0.673847505521213,0.518101861898642,0.595974683709928,0.621932290980356,3.41659486742588,2.55877059301827,-4.88732967232101,-3.76888979865943,2.22626594039053
5.36785859398032,0.9,0.548578442010327,-0.713485594081284,-0.713485594081284,0.548578442010327,0.631032018045805,0.658516543390965,3.39403164367092,2.5846235245874,-4.88382895509231,-3.78943361261684,2.22626594039053
5.36785859398032,0.95,0.579055022122011,-0.753123682641355,-0.753123682641355,0.579055022122011,0.666089352381683,0.695100795801575,3.37078529901826,2.61015904644649,-4.88021990556047,-3.80974900251763,2.22626594039053
5.36785859398032,1,0.609531602233696,-0.792761771201427,-0.792761771201427,0.609531602233696,0.701146686717562,0.731685048212183,3.34685583346792,2.63537715859553,-4.87649917130166,-3.82983724538359,2.22626594039053
5.36785859398032,1.05,0.640008182345381,-0.832399859761498,-0.832399859761498,0.640008182345381,0.73620402105344,0.768269300622792,3.32224324701987,2.66027786103454,-4.87266329614877,-3.84969961823649,2.22626594039053
5.36785859398032,1.1,0.670484762457066,-0.872037948321569,-0.872037948321569,0.670484762457066,0.771261355389318,0.804853553033401,3.29694753967414,2.68486115376351,-4.86870871698104,-3.86933739809811,2.22626594039053
5.36785859398032,1.15,0.700961342568751,-0.911676036881641,-0.911676036881641,0.700961342568751,0.806318689725195,0.84143780544401,3.27096871143071,2.70912703678243,-4.86463176041428,-3.88875186199024,2.22626594039053
5.36785859398032,1.2,0.731437922680436,-0.951314125441712,-0.951314125441712,0.731437922680436,0.841376024061073,0.87802205785462,3.24430676228958,2.73307551009132,-4.86042863938869,-3.90794428693466,2.22626594039053
5.36785859398032,1.25,0.76191450279212,-0.990952214001783,-0.990952214001783,0.76191450279212,0.876433358396952,0.914606310265229,3.21696169225076,2.75670657369017,-4.85609544965109,-3.92691594995313,2.22626594039053
5.36785859398032,1.3,0.792391082903805,-1.03059030256185,-1.03059030256185,0.792391082903805,0.91149069273283,0.951190562675838,3.18893350131425,2.78002022757898,-4.85162816612825,-3.94566812806745,2.22626594039053
5.36785859398032,1.35,0.82286766301549,-1.07022839112193,-1.07022839112193,0.82286766301549,0.946548027068708,0.987774815086447,3.16022218948005,2.80301647175775,-4.84702263918809,-3.9642020982994,2.22626594039053
5.36785859398032,1.4,0.853344243127175,-1.109866479682,-1.109866479682,0.853344243127175,0.981605361404586,1.02435906749706,3.13082775674815,2.82569530622648,-4.84227459078504,-3.98251913767074,2.22626594039053
5.36785859398032,1.45,0.88382082323886,-1.14950456824207,-1.14950456824207,0.883820823238859,1.01666269574046,1.06094331990767,3.10075020311855,2.84805673098517,-4.83737961048624,-4.00062052320327,2.22626594039053
5.36785859398032,1.5,0.914297403350544,-1.18914265680214,-1.18914265680214,0.914297403350544,1.05172003007634,1.09752757231828,3.06998952859126,2.87010074603382,-4.83233315137468,-4.01850753191877,2.22626594039053
5.36785859398032,1.55,0.944773983462229,-1.22878074536221,-1.22878074536221,0.944773983462229,1.08677736441222,1.13411182472888,3.03854573316628,2.89182735137243,-4.82713052582564,-4.036181440839,2.22626594039053
5.36785859398032,1.6,0.975250563573914,-1.26841883392228,-1.26841883392228,0.975250563573914,1.1218346987481,1.17069607713949,3.0064188168436,2.913236547001,-4.82176690115235,-4.05364352698576,2.22626594039053
5.36785859398032,1.65,1.0057271436856,-1.30805692248235,-1.30805692248235,1.0057271436856,1.15689203308398,1.2072803295501,2.97360877962323,2.93432833291954,-4.81623729511693,-4.07089506738082,2.22626594039053
5.36785859398032,1.7,1.03620372379728,-1.34769501104243,-1.34769501104243,1.03620372379728,1.19194936741985,1.24386458196071,2.94011562150517,2.95510270912803,-4.81053657130246,-4.08793733904596,2.22626594039053
5.36785859398032,1.75,1.06668030390897,-1.3873330996025,-1.3873330996025,1.06668030390897,1.22700670175573,1.28044883437132,2.90593934248941,2.97555967562648,-4.80465943434176,-4.10477161900297,2.22626594039053
5.36785859398032,1.8,1.09715688402065,-1.42697118816257,-1.42697118816257,1.09715688402065,1.26206403609161,1.31703308678193,2.87107994257596,2.99569923241489,-4.79860042499857,-4.12139918427362,2.22626594039053
5.36785859398032,1.85,1.12763346413234,-1.46660927672264,-1.46660927672264,1.12763346413234,1.29712137042749,1.35361733919254,2.83553742176482,3.01552137949327,-4.79235391509649,-4.13782131187969,2.22626594039053
5.36785859398032,1.9,1.15811004424402,-1.50624736528271,-1.50624736528271,1.15811004424402,1.33217870476337,1.39020159160315,2.79931178005598,3.0350261168616,-4.78591410229102,-4.15403927884296,2.22626594039053
5.36785859398032,1.95,1.18858662435571,-1.54588545384278,-1.54588545384278,1.18858662435571,1.36723603909924,1.42678584401376,2.76240301744944,3.05421344451989,-4.77927500467977,-4.17005436218522,2.22626594039053
5.36785859398032,2,1.21906320446739,-1.58552354240285,-1.58552354240285,1.21906320446739,1.40229337343512,1.46337009642437,2.72481113394522,3.07308336246815,-4.77243045524594,-4.18586783892823,2.22626594039053
5.36785859398032,2.05,1.24953978457908,-1.62516163096292,-1.62516163096292,1.24953978457908,1.437350707771,1.49995434883498,2.68653612954329,3.09163587070636,-4.7653740961298,-4.20148098609379,2.22626594039053
5.36785859398032,2.1,1.28001636469076,-1.664799719523,-1.664799719523,1.28001636469076,1.47240804210688,1.53653860124559,2.64757800424368,3.10987096923454,-4.75809937272288,-4.21689508070367,2.22626594039053
5.36785859398032,2.15,1.31049294480245,-1.70443780808307,-1.70443780808307,1.31049294480245,1.50746537644276,1.57312285365619,2.60793675804637,3.12778865805268,-4.75059952757951,-4.23211139977965,2.22626594039053
5.36785859398032,2.2,1.34096952491413,-1.74407589664314,-1.74407589664314,1.34096952491413,1.54252271077864,1.6097071060668,2.56761239095137,3.14538893716077,-4.7428675941398,-4.24713122034351,2.22626594039053
5.36785859398032,2.25,1.37144610502582,-1.78371398520321,-1.78371398520321,1.37144610502582,1.57758004511451,1.64629135847741,2.52660490295867,3.16267180655883,-4.73489639025849,-4.26195581941704,2.22626594039053
5.36785859398032,2.3,1.4019226851375,-1.82335207376328,-1.82335207376328,1.4019226851375,1.61263737945039,1.68287561088802,2.48491429406828,3.17963726624685,-4.72667851153348,-4.276586474022,2.22626594039053
5.36785859398032,2.35,1.43239926524919,-1.86299016232335,-1.86299016232335,1.43239926524919,1.64769471378627,1.71945986329863,2.44254056428019,3.19628531622482,-4.71820632442792,-4.29102446118018,2.22626594039053
5.36785859398032,2.4,1.46287584536087,-1.90262825088342,-1.90262825088342,1.46287584536087,1.68275204812215,1.75604411570924,2.39948371359441,3.21261595649276,-4.70947195917948,-4.30527105791337,2.22626594039053
5.36785859398032,2.45,1.49335242547256,-1.9422663394435,-1.9422663394435,1.49335242547256,1.71780938245803,1.79262836811985,2.35574374201094,3.22862918705066,-4.70046730249017,-4.31932754124334,2.22626594039053
5.36785859398032,2.5,1.52382900558424,-1.98190442800357,-1.98190442800357,1.52382900558424,1.7528667167939,1.82921262053046,2.31132064952977,3.24432500789852,-4.69118398998996,-4.33319518819187,2.22626594039053
5.36785859398032,2.55,1.55430558569593,-2.02154251656364,-2.02154251656364,1.55430558569592,1.78792405112978,1.86579687294107,2.26621443615091,3.25970341903634,-4.68161339846713,-4.34687527578073,2.22626594039053
5.36785859398032,2.6,1.58478216580761,-2.06118060512371,-2.06118060512371,1.58478216580761,1.82298138546566,1.90238112535168,2.22042510187436,3.27476442046412,-4.67174663785828,-4.36036908103172,2.22626594039053
5.36785859398032,2.65,1.61525874591929,-2.10081869368378,-2.10081869368378,1.6152587459193,1.85803871980154,1.93896537776229,2.17395264670011,3.28950801218186,-4.66157454299035,-4.37367788096661,2.22626594039053
5.36785859398032,2.7,1.64573532603098,-2.14045678224385,-2.14045678224385,1.64573532603098,1.89309605413742,1.97554963017289,2.12679707062817,3.30393419418956,-4.65108766506719,-4.38680295260718,2.22626594039053
5.36785859398032,2.75,1.67621190614266,-2.18009487080392,-2.18009487080392,1.67621190614266,1.92815338847329,2.0121338825835,2.07895837365853,3.31804296648722,-4.64027626289258,-4.39974557297521,2.22626594039053
5.36785859398032,2.8,1.70668848625435,-2.21973295936399,-2.21973295936399,1.70668848625435,1.96321072280917,2.04871813499411,2.0304365557912,3.33183432907484,-4.62913029382176,-4.41250701909248,2.22626594039053
5.36785859398032,2.85,1.73716506636603,-2.25937104792407,-2.25937104792407,1.73716506636603,1.99826805714505,2.08530238740472,1.98123161702618,3.34530828195242,-4.61763940443282,-4.42508856798077,2.22626594039053
5.36785859398032,2.9,1.76764164647772,-2.29900913648414,-2.29900913648414,1.76764164647772,2.03332539148093,2.12188663981533,1.93134355736346,3.35846482511996,-4.60579292090952,-4.43749149666186,2.22626594039053
5.36785859398032,2.95,1.7981182265894,-2.33864722504421,-2.33864722504421,1.7981182265894,2.06838272581681,2.15847089222594,1.88077237680304,3.37130395857746,-4.5935798391264,-4.44971708215753,2.22626594039053
5.36785859398032,3,1.82859480670109,-2.37828531360428,-2.37828531360428,1.82859480670109,2.10344006015268,2.19505514463655,1.82951807534494,3.38382568232492,-4.58098881442714,-4.46176660148955,2.22626594039053
5.36785859398032,3.05,1.85907138681277,-2.41792340216435,-2.41792340216435,1.85907138681277,2.13849739448856,2.23163939704716,1.77758065298914,3.39602999636235,-4.5680081510866,-4.47364133167972,2.22626594039053
5.36785859398032,3.1,1.88954796692446,-2.45756149072442,-2.45756149072442,1.88954796692446,2.17355472882444,2.26822364945777,1.72496010973564,3.40791690068973,-4.55462579144667,-4.48534254974981,2.22626594039053
5.36785859398032,3.15,1.92002454703614,-2.49719957928449,-2.49719957928449,1.92002454703614,2.20861206316032,2.30480790186838,1.67165644558446,3.41948639530707,-4.54082930471606,-4.49687153272159,2.22626594039053
5.36785859398032,3.2,1.95050112714783,-2.53683766784457,-2.53683766784457,1.95050112714783,2.2436693974962,2.34139215427899,1.61766966053557,3.43073848021438,-4.52660587542337,-4.50822955761686,2.22626594039053
5.36785859398032,3.25,1.98097770725951,-2.57647575640464,-2.57647575640464,1.98097770725951,2.27872673183207,2.3779764066896,1.562999754589,3.44167315541164,-4.51194229151289,-4.51941790145738,2.22626594039053
5.36785859398032,3.3,2.0114542873712,-2.61611384496471,-2.61611384496471,2.0114542873712,2.31378406616795,2.4145606591002,1.50764672774473,3.45229042089887,-4.496824932072,-4.53043784126495,2.22626594039053
5.36785859398032,3.35,2.04193086748288,-2.65575193352478,-2.65575193352478,2.04193086748288,2.34884140050383,2.45114491151081,1.45161058000277,3.46259027667605,-4.48123975467878,-4.54129065406133,2.22626594039053
5.36785859398032,3.4,2.07240744759457,-2.69539002208485,-2.69539002208485,2.07240744759457,2.38389873483971,2.48772916392142,1.39489131136311,3.4725727227432,-4.46517228235812,-4.55197761686831,2.22626594039053
5.36785859398032,3.45,2.10288402770625,-2.73502811064492,-2.73502811064492,2.10288402770625,2.41895606917559,2.52431341633203,1.33748892182576,3.4822377591003,-4.44860759013411,-4.56250000670767,2.22626594039053
5.36785859398032,3.5,2.13336060781794,-2.77466619920499,-2.77466619920499,2.13336060781794,2.45401340351146,2.56089766874264,1.27940341139071,3.49158538574737,-4.43153029116635,-4.57285910060118,2.22626594039053
5.36785859398032,3.55,2.16383718792962,-2.81430428776506,-2.81430428776506,2.16383718792962,2.48907073784734,2.59748192115325,1.22063478005797,3.5006156026844,-4.41392452245719,-4.58305617557064,2.22626594039053
5.36785859398032,3.6,2.19431376804131,-2.85394237632514,-2.85394237632514,2.19431376804131,2.52412807218322,2.63406617356386,1.16118302782754,3.50932840991139,-4.39577393011671,-4.59309250863781,2.22626594039053
5.36785859398032,3.65,2.22479034815299,-2.89358046488521,-2.89358046488521,2.22479034815299,2.5591854065191,2.67065042597447,1.10104815469941,3.51772380742833,-4.37706165417167,-4.60296937682448,2.22626594039053
5.36785859398032,3.7,2.25526692826468,-2.93321855344528,-2.93321855344528,2.25526692826468,2.59424274085498,2.70723467838508,1.04023016067359,3.52580179523524,-4.35777031290439,-4.61268805715243,2.22626594039053
5.36785859398032,3.75,2.28574350837636,-2.97285664200535,-2.97285664200535,2.28574350837636,2.62930007519086,2.74381893079569,0.978729045750073,3.53356237333211,-4.33788198670701,-4.62224982664344,2.22626594039053
5.36785859398032,3.8,2.31622008848805,-3.01249473056542,-3.01249473056542,2.31622008848804,2.66435740952673,2.7804031832063,0.916544809928863,3.54100554171894,-4.31737820143603,-4.63165596231928,2.22626594039053
5.36785859398032,3.85,2.34669666859973,-3.05213281912549,-3.05213281912549,2.34669666859973,2.69941474386261,2.8169874356169,0.853677453209961,3.54813130039573,-4.29623991125181,-4.64090774120174,2.22626594039053
5.36785859398032,3.9,2.37717324871142,-3.09177090768556,-3.09177090768556,2.37717324871141,2.73447207819849,2.85357168802751,0.790126975593363,3.55493964936248,-4.27444748092703,-4.6500064403126,2.22626594039053
5.36785859398032,3.95,2.4076498288231,-3.13140899624564,-3.13140899624564,2.4076498288231,2.76952941253437,2.89015594043812,0.725893377079071,3.56143058861919,-4.25198066760761,-4.65895333667364,2.22626594039053
5.36785859398032,4,2.43812640893478,-3.17104708480571,-3.17104708480571,2.43812640893479,2.80458674687025,2.92674019284873,0.660976657667086,3.56760411816586,-4.22881860200929,-4.66774970730663,2.22626594039053
5.40294263707823,0.05,0.0318482045079015,-0.0385446736868129,-0.0385446736868129,0.0318482045079014,0.0351964390973576,0.0363125172938427,3.68549416636188,2.10221555812294,-4.93089093917149,-3.40918331461954,2.26134998348844
5.40294263707823,0.1,0.063696409015803,-0.0770893473736257,-0.0770893473736258,0.0636964090158028,0.0703928781947143,0.0726250345876848,3.67469020582393,2.13342390576717,-4.92863982322327,-3.43463489037189,2.26134998348844
5.40294263707823,0.15,0.0955446135237045,-0.115634021060439,-0.115634021060439,0.0955446135237041,0.105589317292072,0.108937551881527,3.66324029229918,2.16433211363977,-4.92631585939427,-3.45981483119206,2.26134998348844
5.40294263707823,0.2,0.127392818031606,-0.154178694747251,-0.154178694747252,0.127392818031606,0.140785756389429,0.14525006917537,3.65114442578764,2.19494018174071,-4.92391669026982,-3.48472459439851,2.26134998348844
5.40294263707823,0.25,0.159241022539507,-0.192723368434064,-0.192723368434065,0.159241022539508,0.175982195486786,0.181562586469212,3.63840260628931,2.22524811007002,-4.92143988214749,-3.50936563730972,2.26134998348844
5.40294263707823,0.3,0.191089227047409,-0.231268042120877,-0.231268042120877,0.191089227047409,0.211178634584143,0.217875103763054,3.62501483380418,2.25525589862769,-4.9188829225683,-3.53373941724417,2.26134998348844
5.40294263707823,0.35,0.22293743155531,-0.26981271580769,-0.26981271580769,0.222937431555311,0.2463750736815,0.254187621056897,3.61098110833226,2.28496354741372,-4.91624321776813,-3.55784739152031,2.26134998348844
5.40294263707823,0.4,0.254785636063212,-0.308357389494503,-0.308357389494503,0.254785636063212,0.281571512778857,0.290500138350739,3.59630142987355,2.3143710564281,-4.91351809004662,-3.58169101745662,2.26134998348844
5.40294263707823,0.45,0.286633840571113,-0.346902063181316,-0.346902063181315,0.286633840571113,0.316767951876215,0.326812655644581,3.58097579842805,2.34347842567085,-4.91070477505092,-3.60527175237158,2.26134998348844
5.40294263707823,0.5,0.318482045079015,-0.385446736868129,-0.385446736868128,0.318482045079015,0.351964390973571,0.363125172938425,3.56500421399575,2.37228565514195,-4.90780041897154,-3.62859105358365,2.26134998348844
5.40294263707823,0.55,0.350330249586916,-0.423991410554941,-0.423991410554941,0.350330249586916,0.387160830070929,0.399437690232266,3.54838667657667,2.40079274484141,-4.90480207564749,-3.6516503784113,2.26134998348844
5.40294263707823,0.6,0.382178454094818,-0.462536084241754,-0.462536084241754,0.382178454094818,0.422357269168286,0.435750207526109,3.53112318617078,2.42899969476923,-4.90170670357768,-3.67445118417301,2.26134998348844
5.40294263707823,0.65,0.414026658602719,-0.501080757928567,-0.501080757928567,0.41402665860272,0.457553708265643,0.472062724819952,3.51321374277811,2.45690650492541,-4.89851116283567,-3.69699492818724,2.26134998348844
5.40294263707823,0.7,0.445874863110621,-0.53962543161538,-0.53962543161538,0.445874863110621,0.492750147363001,0.508375242113793,3.49465834639865,2.48451317530995,-4.89521221188451,-3.71928306777247,2.26134998348844
5.40294263707823,0.75,0.477723067618522,-0.578170105302193,-0.578170105302193,0.477723067618522,0.527946586460358,0.544687759407636,3.47545699703239,2.51181970592285,-4.8918065042886,-3.74131706024716,2.26134998348844
5.40294263707823,0.8,0.509571272126424,-0.616714778989006,-0.616714778989006,0.509571272126424,0.563143025557714,0.581000276701478,3.45560969467934,2.53882609676411,-4.88829058531904,-3.7630983629298,2.26134998348844
5.40294263707823,0.85,0.541419476634325,-0.655259452675819,-0.655259452675819,0.541419476634325,0.598339464655072,0.617312793995321,3.43511643933949,2.56553234783373,-4.88466088844917,-3.78462843313884,2.26134998348844
5.40294263707823,0.9,0.573267681142227,-0.693804126362631,-0.693804126362632,0.573267681142227,0.63353590375243,0.653625311289164,3.41397723101286,2.5919384591317,-4.88091373173674,-3.80590872819276,2.26134998348844
5.40294263707823,0.95,0.605115885650128,-0.732348800049444,-0.732348800049444,0.605115885650129,0.668732342849786,0.689937828583005,3.39219206969943,2.61804443065804,-4.87704531408898,-3.82694070541004,2.26134998348844
5.40294263707823,1,0.63696409015803,-0.770893473736257,-0.770893473736257,0.636964090158029,0.703928781947143,0.726250345876848,3.36976095539921,2.64385026241273,-4.87305171140672,-3.84772582210913,2.26134998348844
5.40294263707823,1.05,0.668812294665931,-0.80943814742307,-0.80943814742307,0.668812294665932,0.739125221044501,0.762562863170691,3.34668388811219,2.66935595439578,-4.86892887260391,-3.86826553560852,2.26134998348844
5.40294263707823,1.1,0.700660499173833,-0.847982821109883,-0.847982821109883,0.700660499173833,0.774321660141858,0.798875380464532,3.32296086783839,2.69456150660719,-4.86467261549813,-3.88856130322666,2.26134998348844
5.40294263707823,1.15,0.732508703681734,-0.886527494796696,-0.886527494796695,0.732508703681734,0.809518099239215,0.835187897758375,3.29859189457779,2.71946691904696,-4.86027862256828,-3.90861458228205,2.26134998348844
5.40294263707823,1.2,0.764356908189636,-0.925072168483509,-0.925072168483508,0.764356908189636,0.844714538336572,0.871500415052218,3.2735769683304,2.74407219171509,-4.85574243657487,-3.92842683009314,2.26134998348844
5.40294263707823,1.25,0.796205112697537,-0.963616842170322,-0.963616842170321,0.796205112697537,0.879910977433929,0.90781293234606,3.24791608909622,2.76837732461158,-4.85105945603865,-3.9479995039784,2.26134998348844
5.40294263707823,1.3,0.828053317205439,-1.00216151585713,-1.00216151585713,0.828053317205439,0.915107416531287,0.944125449639903,3.22160925687524,2.79238231773643,-4.84622493057287,-3.96733406125631,2.26134998348844
5.40294263707823,1.35,0.85990152171334,-1.04070618954395,-1.04070618954395,0.85990152171334,0.950303855628643,0.980437966933745,3.19465647166747,2.81608717108964,-4.84123395606454,-3.98643195924533,2.26134998348844
5.40294263707823,1.4,0.891749726221242,-1.07925086323076,-1.07925086323076,0.891749726221242,0.985500294726001,1.01675048422759,3.16705773347291,2.8394918846712,-4.83608146969973,-4.00529465526395,2.26134998348844
5.40294263707823,1.45,0.923597930729143,-1.11779553691757,-1.11779553691757,0.923597930729144,1.02069673382336,1.05306300152143,3.13881304229155,2.86259645848113,-4.83076224482786,-4.02392360663062,2.26134998348844
5.40294263707823,1.5,0.955446135237045,-1.15634021060439,-1.15634021060439,0.955446135237045,1.05589317292072,1.08937551881527,3.10992239812341,2.88540089251941,-4.82527088565983,-4.04232027066383,2.26134998348844
5.40294263707823,1.55,0.987294339744946,-1.1948848842912,-1.1948848842912,0.987294339744946,1.09108961201807,1.12568803610911,3.08038580096847,2.90790518678605,-4.81960182179459,-4.06048610468203,2.26134998348844
5.40294263707823,1.6,1.01914254425285,-1.23342955797801,-1.23342955797801,1.01914254425285,1.12628605111543,1.16200055340296,3.05020325082674,2.93010934128106,-4.81374930256849,-4.07842256600371,2.26134998348844
5.40294263707823,1.65,1.05099074876075,-1.27197423166482,-1.27197423166482,1.05099074876075,1.16148249021279,1.1983130706968,3.01937474769821,2.95201335600442,-4.80770739122193,-4.09613111194732,2.26134998348844
5.40294263707823,1.7,1.08283895326865,-1.31051890535164,-1.31051890535164,1.08283895326865,1.19667892931014,1.23462558799064,2.9879002915829,2.97361723095614,-4.80146995887708,-4.11361319983135,2.26134998348844
5.40294263707823,1.75,1.11468715777655,-1.34906357903845,-1.34906357903845,1.11468715777655,1.2318753684075,1.27093810528448,2.95577988248079,2.99492096613621,-4.79503067832082,-4.13087028697427,2.26134998348844
5.40294263707823,1.8,1.14653536228445,-1.38760825272526,-1.38760825272526,1.14653536228445,1.26707180750486,1.30725062257833,2.92301352039188,3.01592456154465,-4.78838301758644,-4.14790383069454,2.26134998348844
5.40294263707823,1.85,1.17838356679236,-1.42615292641208,-1.42615292641208,1.17838356679236,1.30226824660222,1.34356313987217,2.88960120531619,3.03662801718145,-4.78152023332763,-4.16471528831063,2.26134998348844
5.40294263707823,1.9,1.21023177130026,-1.46469760009889,-1.46469760009889,1.21023177130026,1.33746468569957,1.37987565716601,2.8555429372537,3.0570313330466,-4.77443536397815,-4.18130611714103,2.26134998348844
5.40294263707823,1.95,1.24207997580816,-1.5032422737857,-1.5032422737857,1.24207997580816,1.37266112479693,1.41618817445985,2.82083871620442,3.07713450914012,-4.76712122268995,-4.19767777450418,2.26134998348844
5.40294263707823,2,1.27392818031606,-1.54178694747251,-1.54178694747251,1.27392818031606,1.40785756389429,1.4525006917537,2.78548854216835,3.09693754546199,-4.75957039004297,-4.21383171771858,2.26134998348844
5.40294263707823,2.05,1.30577638482396,-1.58033162115933,-1.58033162115933,1.30577638482396,1.44305400299164,1.48881320904754,2.74949241514549,3.11644044201223,-4.75177520651886,-4.22976940410269,2.26134998348844
5.40294263707823,2.1,1.33762458933186,-1.61887629484614,-1.61887629484614,1.33762458933186,1.478250442089,1.52512572634138,2.71285033513583,3.13564319879082,-4.74372776473125,-4.24549229097497,2.26134998348844
5.40294263707823,2.15,1.36947279383976,-1.65742096853295,-1.65742096853295,1.36947279383976,1.51344688118636,1.56143824363522,2.67556230213938,3.15454581579777,-4.73541990140455,-4.26100183565391,2.26134998348844
5.40294263707823,2.2,1.40132099834767,-1.69596564221977,-1.69596564221977,1.40132099834767,1.54864332028372,1.59775076092907,2.63762831615614,3.17314829303308,-4.72684318909312,-4.27629949545797,2.26134998348844
5.40294263707823,2.25,1.43316920285557,-1.73451031590658,-1.73451031590658,1.43316920285557,1.58383975938107,1.63406327822291,2.5990483771861,3.19145063049675,-4.71798892763261,-4.29138672770562,2.26134998348844
5.40294263707823,2.3,1.46501740736347,-1.77305498959339,-1.77305498959339,1.46501740736347,1.61903619847843,1.67037579551675,2.55982248522927,3.20945282818878,-4.70884813531446,-4.30626498971533,2.26134998348844
5.40294263707823,2.35,1.49686561187137,-1.8115996632802,-1.8115996632802,1.49686561187137,1.65423263757579,1.70668831281059,2.51995064028565,3.22715488610916,-4.69941153977499,-4.32093573880558,2.26134998348844
5.40294263707823,2.4,1.52871381637927,-1.85014433696702,-1.85014433696702,1.52871381637927,1.68942907667314,1.74300083010444,2.47943284235524,3.24455680425791,-4.68966956858957,-4.33540043229483,2.26134998348844
5.40294263707823,2.45,1.56056202088717,-1.88868901065383,-1.88868901065383,1.56056202088717,1.7246255157705,1.77931334739828,2.43826909143804,3.26165858263501,-4.67961233956234,-4.34966052750156,2.26134998348844
5.40294263707823,2.5,1.59241022539507,-1.92723368434064,-1.92723368434064,1.59241022539507,1.75982195486786,1.81562586469212,2.39645938753404,3.27846022124048,-4.66922965070186,-4.36371748174423,2.26134998348844
5.40294263707823,2.55,1.62425842990298,-1.96577835802746,-1.96577835802746,1.62425842990298,1.79501839396522,1.85193838198596,2.35400373064325,3.2949617200743,-4.6585109698722,-4.37757275234132,2.26134998348844
5.40294263707823,2.6,1.65610663441088,-2.00432303171427,-2.00432303171427,1.65610663441088,1.83021483306257,1.8882508992798,2.31090212076567,3.31116307913648,-4.64744542410925,-4.3912277966113,2.26134998348844
5.40294263707823,2.65,1.68795483891878,-2.04286770540108,-2.04286770540108,1.68795483891878,1.86541127215993,1.92456341657365,2.26715455790129,3.32706429842702,-4.63602178859125,-4.40468407187264,2.26134998348844
5.40294263707823,2.7,1.71980304342668,-2.08141237908789,-2.08141237908789,1.71980304342668,1.90060771125729,1.96087593386749,2.22276104205012,3.34266537794592,-4.62422847525236,-4.41794303544381,2.26134998348844
